,target_id,pAc,smiles
29232,Q05397,4.99,C1COC2=C(C=CC=C2O1)C(=O)OCCN3C(=CN=C3/C=C\C4=CC(=CC=C4)Br)[N+](=O)[O-]
29233,Q05397,4.99,CN(C)CCNC(=O)C1=CC=CC=C1NC2=NC(=NC=N2)NC3=CC(=C(C(=C3)OC)OC)OC
29234,Q05397,4.99,COC1=CC=C(C=C1)C2=NN(C(C2)C3=CC=CC4=CC=CC=C43)C5=CC=CC=C5
29235,Q05397,5.0,CN1CCN(CC1)C2=CC(=CC=C2)NC3=NN4C=CC=C(C4=N3)NCC5=CC=C(C=C5)OC
29236,Q05397,5.0,COC1=CC=CC=C1NC2=NN3C=CC=C(C3=N2)C4=CC=C(C=C4)C(F)(F)F
29237,Q05397,5.0,CS(=O)(=O)C1=CC=C(C=C1)C2=CN3C(=NC(=N3)NC4=CC=C(C=C4)N5CCOCC5)C=C2
29238,Q05397,5.0,CS(=O)(=O)C1=CC=C(C=C1)C(=C)N2C(=NC(=N2)NC(=O)NC3=CC=C(C=C3)N4CCNCC4)C=C
29239,Q05397,5.0,C1COCCN1C2=NN3C=CC=C(C3=N2)NCC4=CC(=CC=C4)[N+](=O)[O-]
29240,Q05397,5.0,CN1CCN(CC1)C2=NN3C=CC=C(C3=N2)NCC4=CC(=CC=C4)[N+](=O)[O-]
29241,Q05397,5.0,C1CCN(C1)CCOC2=CC=C(C=C2)NC3=NN4C(=N3)C=CC=C4C5=CC=CC=C5
29242,Q05397,5.0,CC1=C(C=C(C=C1)O)CC[C@H]2[C@@H]3CC[C@@H]([C@]3(CCC2=O)C)[C@H](C)/C=C/CC(C)C
29243,Q05397,5.0,C1COCCN1CCNC2=NN3C=CC=C(C3=N2)NCC4=CN=CC=C4
29244,Q05397,5.0,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NN4C=C(C=C(C4=N3)C5=CC=C(C=C5)S(=O)(=O)C)C(F)(F)F
29245,Q05397,5.0,CC1=NC=C(C=C1)NC2=NC=C3C(=N2)C(=CS3)C4=CC(=CC=C4)C(=O)NC5CC5
29246,Q05397,5.0,COCC1=CC=CC=C1C2=CC=CC3=NC(=NN32)NC4=CC5=C(CCNCC5)C=C4
29247,Q05397,5.0,C1C(N(N=C1C2=CC(=C(C=C2)Cl)Cl)C(=S)N)C3=CC4=CC=CC=C4C=C3
29248,Q05397,5.0,C1CC2=CC=CC=C2N(C1)C3=CC=CC4=NC(=NN43)N5CCCC6=CC=CC=C65
29249,Q05397,5.0,CC(=O)NC1=CC=C(C=C1)SC2=CC=CN3C2=NC(=N3)NC4=CC=C(C=C4)C5CCN(CC5)C(=O)OC(C)(C)C
29250,Q05397,5.0,CC(C)(C)OC(=O)N1CCC(CC1)C2=CC=C(C=C2)NC3=NN4C=CC=C(C4=N3)C5=CC(=CN=C5OC)C(F)(F)F
29251,Q05397,5.0,COC1=NC=C(C=C1)NC2=NN3C=CC=C(C3=N2)NCC4=CC(=CC=C4)OC
29252,Q05397,5.0,CN1CCN(CC1)C2=CC(=CC=C2)NC3=NN4C=C(C=C(C4=N3)C5=CC=C(C=C5)S(=O)(=O)C)C(F)(F)F
29253,Q05397,5.0,C1CN(CCC1N)C2=NN3C=CC=C(C3=N2)NCC4=CN=CC=C4
29254,Q05397,5.0,CN1CCC(CC1)NC(=O)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=CC=C4C5=CN=C(S5)OC)C(F)(F)F)OC
29255,Q05397,5.0,CS(=O)(=O)C1=CC=C(C=C1)C2=CC=CN3C2=NC(=N3)NCCC4=CC=CC=N4
29256,Q05397,5.0,COC1=CC=CC=C1NC2=NN3C=CC=C(C3=N2)C4=CC=CC=C4
29257,Q05397,5.0,CC(C)(C)OC(=O)N1CCC(CC1)C2=CC(=CC=C2)NC3=NN4C=CC=C(C4=N3)C5=C(C=CC(=C5)C(F)(F)F)OC
29258,Q05397,5.0,CNC(=O)C1=CC=CC(=C1)C2=CC=CN3C2=NC(=N3)NC4=CC=CC=C4OC
29259,Q05397,5.0,CNC(=O)C1=CC=C(C=C1)C2=CC=CN3C2=NC(=N3)NC4=CC=CC=C4OC
29260,Q05397,5.01,C1=CC=C(C(=C1)CSC2=NN=C(O2)CN3C4=CC=CC=C4N=N3)Br
29261,Q05397,5.02,C1=CC=C(C(=C1)CSC2=NN=C(O2)CN3C4=CC=CC=C4N=N3)Cl
29262,Q05397,5.02,CC1=C(C=C(C=C1)O)CC[C@H]2[C@@H]3CC[C@@H]([C@]3(CCC2=O)C)[C@H](C)CCCC(C)C
29263,Q05397,5.02,COC1=CC(=CC(=C1OC)OC)C2=C(CNC2=O)C3=CNC4=CC=CC=C43
29264,Q05397,5.04,C1=CC=C2C(=C1)N=NN2CC3=NN=C(O3)SCC4=CC=C(C=C4)F
29265,Q05397,5.04,COC1=CC(=CC(=C1OC)OC)NC2=NC=NC(=N2)NC3=CC(=CC=C3)NS(=O)(=O)C
29266,Q05397,5.04,C1=CC=C(C=C1)N2C(=NN=C2SCC(=O)N/N=C/C3=CC=C(C=C3)Br)C4=CC=NC=C4
29267,Q05397,5.04,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C=C3)N4C=CN=C4
29268,Q05397,5.04,C1=CC=C2C(=C1)N=NN2CC3=NN=C(O3)SCC4=CC=C(C=C4)[N+](=O)[O-]
29269,Q05397,5.05,CC(=O)NC1=CC=CC=C1CC2N=C(NC3=NC=CN23)NC4=CC(=C(C(=C4)OC)OC)OC
29270,Q05397,5.05,CN(C1=C(C=CC=N1)CNC2=NC=NC3=C2C=CN3)S(=O)(=O)C
29271,Q05397,5.05,COC1=CC(=CC(=C1OC)OC)NC2=NC=C3C=CN(C3=N2)C4=CC=NC=C4
29272,Q05397,5.06,CC1=CN=C2C(=C1NCC3=C(N=CC=C3)N(C)S(=O)(=O)C)C=CN2
