,target_id,pAc,smiles
33,O00329,4.15,COC1=CC=CC(=C1)C2=NC3=C(C4CCCN4C(=S)N3C5=CC=CC=C5)C(=N2)N6CCOCC6
34,O00329,4.18,C1=CN=CC=C1C2=CNC(=O)C(=C2)C#N
35,O00329,4.2,CN(C)C(=O)C1=NC=C(C=C1)C2=CC3=C(C=C2)N=C(S3)N
36,O00329,4.2,CNCC1=NC=C(C=C1)C2=CC3=C(C=C2)N=C(S3)N
37,O00329,4.24,COC1=CC=C(C=C1)C2=NC3=C(C4CCCN4C(=S)N3C5=CC=CC=C5)C(=N2)N6CCOCC6
38,O00329,4.3,C1=CN=C(N=C1)C2=CC3=C(C=C2)N=C(S3)N
39,O00329,4.32,CC1=CC2=C(C=C1)OCCN3C2=NC4=C3C=CC(=C4)Br
40,O00329,4.33,CC1=CC2=NC3=C(C=C2C=C1)C(=NN3C)OC(=O)COC4=CC=CC=C4
41,O00329,4.37,C1=CN=CC=C1C2=NC3=NC(=NN3C=C2)N
42,O00329,4.37,C1COC2=C(C=C(C=C2)Cl)C3=NC4=C(N31)C=CC(=C4)F
43,O00329,4.39,C1=CNC2=NC=C(C=C21)C3=CC=NC=C3
44,O00329,4.4,CC(=O)NC1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N
45,O00329,4.4,C1COC2=C(C=C(C=C2)Br)C3=NC4=C(N31)C=CC(=C4)Br
46,O00329,4.41,C1=CC2=C(NN=C2C=C1)C#CC3=CC=NC=C3
47,O00329,4.43,C1COCCN1C2=NC=C3C(=NC=NC3=N2)N
48,O00329,4.43,CC(C)N1C2=C(C(=N1)C3=C(C(=CC=C3)OC)OC)C(=NC=N2)N
49,O00329,4.46,CC1=CC2=C(C=C1)OCCN3C2=NC4=C3C=CC(=C4)[N+](=O)[O-]
50,O00329,4.5,CC(=O)NC1=NN2C=C(C=CC2=N1)C3=CC=C(C=C3)OC
51,O00329,4.5,C1=CC2=C(C=C1C3=CNC(=O)C=C3)SC(=N2)N
52,O00329,4.5,CC(=O)NC1=NN2C=C(C=CC2=N1)C3=CC=CC=C3OC
53,O00329,4.5,C1COCCN1C2=NC3=C(S2)C(=O)CC(C3)C4=CC=CC=C4
54,O00329,4.52,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C
55,O00329,4.54,CC1=CC=CC=C1C2=C3C(=NC=NC3=NN2)N
56,O00329,4.55,C1=CC=C(C=C1)CN2C3=C(C(=N2)C4=CC5=CC=CC=C5C=C4)C(=NC=N3)N
57,O00329,4.58,CCCC1CC2=C(C(=O)C1)SC(=N2)N3CCOCC3
58,O00329,4.58,C1COCCN1C2=NC(=NC3=C2N=CC=C3)C4=CC5=C(C=C4)C=NN5
59,O00329,4.6,CN1C(=CC=N1)C2=CC3=C(C=C2)N=C(S3)N
60,O00329,4.64,C1=CC=C(C=C1)OC2=CC=C(C=C2)C3=C4C(=NC=NC4=NN3)N
61,O00329,4.66,C1COCCN1C2=CC(=C(C=C2)C(=O)C3=CC=CC=C3)O
62,O00329,4.68,C1=CC=C(C=C1)CCN2C3=C(C(=N2)C4=CC5=CC=CC=C5C=C4)C(=NC=N3)N
63,O00329,4.7,C1=CC=C(C=C1)CN2C=C(C=N2)C3=CC4=C(C=C3)N=C(S4)N
64,O00329,4.7,CCN1C=C(C=N1)C2=CC3=C(C=C2)N=C(S3)N
65,O00329,4.7,CCN1C2=C(C3CCCN3C1=S)C(=NC(=N2)C4=CC=C(C=C4)OC)N5CCOCC5
66,O00329,4.7,C1=CC(=C(C=C1F)O)C2=CC=C(O2)/C=C\3/C(=O)NC(=O)S3
67,O00329,4.7,C1CC1CN2C=C(C=N2)C3=CC4=C(C=C3)N=C(S4)N
68,O00329,4.7,CC(C)N1C=C(C=N1)C2=CC3=C(C=C2)N=C(S3)N
69,O00329,4.72,CC1(CC2=C(C(=O)C1)SC(=N2)C3=CC=NC=C3)C
70,O00329,4.74,CC1=C(SC(=N1)N2CCOCC2)C(=O)O
71,O00329,4.74,CC(C)(C)C1=CC=C(C=C1)C2=C3C(=NC=NC3=NN2)N
72,O00329,4.8,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C(C=NC4=CC=CC=C43)N(C2=O)C
73,O00329,4.82,CC1=C2C(=CC=C1)N(CCO2)C3=NC4=C(S3)C(=O)NC(C4)(C)C
74,O00329,4.82,C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)NC3=CC=C(C=C3)C4=C5C(=NC=NC5=NN4)N
75,O00329,4.83,C1COCCN1C2=CC(=S)C3=C(O2)C(=CC=C3)C4=CC=CC=C4
76,O00329,4.84,CCN1C2=C(C3CCCN3C1=S)C(=NC(=N2)C4=CC(=CC=C4)OC)N5CCOCC5
77,O00329,4.86,CS(=O)(=O)C1=CC=C(C=C1)C2=CSC3=C2OC(=CC3=O)N4CCOCC4
78,O00329,4.9,CN1C=CC(=N1)C2=CC3=C(C=C2)N=C(S3)N
79,O00329,4.9,CS(=O)(=O)C1=NC=C(C=C1)C2=CC3=C(C=C2)N=C(S3)N
80,O00329,4.9,C1=CC=C(C=C1)C2=C3C(=NC=NC3=NN2)N
81,O00329,4.9,CCCN1C=C(C=N1)C2=CC3=C(C=C2)N=C(S3)N
82,O00329,4.9,C1CC1CN2C=CC(=CC2=O)C3=CC4=C(C=C3)N=C(S4)N
83,O00329,4.9,CCN(C)C1=NC=C(C=C1)C2=CC3=C(C=C2)N=C(S3)N
84,O00329,4.9,CC(C)OC1=NC=C(C=C1)C2=CC3=C(C=C2)N=C(S3)N
85,O00329,4.92,CC(C)CCN1C2=C(C(=N1)C3=CC4=CC=CC=C4C=C3)C(=NC=N2)N
86,O00329,4.92,C1COCCN1C2=C3C=NNC3=NC=C2
87,O00329,4.92,CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C
88,O00329,4.95,CC1(CC2=C(C(=O)N1)SC(=N2)N3CCOC4=C3C=CC=C4F)C
89,O00329,4.95,C1=CN=CC=C1C2=NC3=C(N=CN=C3S2)N
90,O00329,4.95,C1COCCN1C2=NC(=NC3=C2N=CC=C3)C4=CC=C(C=C4)N
91,O00329,4.96,CC1=CC=CC(=C1C)C2=C3C(=NC=NC3=NN2)N
92,O00329,4.96,CC1=C(SC(=N1)NC(=O)[C@@H](C)CC(F)(F)F)C2=CN=C(C=C2)N
93,O00329,4.96,C1=CC(=CC=C1C2=C3C(=NC=NC3=NN2)N)N
94,O00329,4.99,CC(C)N1C2=C(C(=N1)C3=CC(=C(C=C3)NC(=O)OC(C)(C)C)OC)C(=NC=N2)N
95,O00329,5.0,C1COCCC1OC2=NC=NC3=C2N=C(C=C3)C4=CC(=CN=C4)NS(=O)(=O)C5=CC=CC=C5
96,O00329,5.0,C1COCCC1NC2=NC=NC3=C2N=C(C=C3)C4=CC(=C(N=C4)Cl)NS(=O)(=O)C5=C(C=C(C=C5)F)F
97,O00329,5.0,CCN1C=CC(=CC1=O)C2=CC3=C(C=C2)N=C(S3)N
98,O00329,5.0,CN1CCC(CC1)OC2=NC=NC3=C2N=C(C=C3)C4=CC(=CN=C4)NS(=O)(=O)C5=CC=CC=C5
99,O00329,5.0,C1=CC=C(C=C1)S(=O)(=O)NC2=CN=CC(=C2)C3=NC4=C(C=C3)N=CN=C4OC5=CN=CC=C5
100,O00329,5.0,C1=CC2=C(C=C1C3=CC(=O)NC=C3)SC(=N2)N
101,O00329,5.01,C1COCCN1C2=CC(=O)C3=C(O2)C(=CS3)C4=CC(=CC=C4)N
102,O00329,5.02,CC1=CC=C(C=C1)C2=C3C(=NC=NC3=NN2)N
103,O00329,5.03,C[C@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=O)(=O)C4CC4)C5=CC=C(C=C5)NC(=S)NCCO
104,O00329,5.04,CC1=C(SC(=N1)NC(=O)N2C[C@@H](C[C@H]2C(=O)N)N(C)C)C3=CSC(=N3)C(C)(C)C
105,O00329,5.04,C1COCCN1C2=CC(=O)N=C(N2)CC3=NC4=C(O3)C=C(C=C4)F
106,O00329,5.05,C1=CC2=C(C=C1C3=CC=NC=C3)SC(=N2)N
107,O00329,5.05,C1COCCN1C2=CC(=O)C3=C(O2)C(=CS3)C4=CC5=CC=CC=C5N4
108,O00329,5.05,CC1=C(C=C(C=C1)[N+](=O)[O-])S(=O)(=O)N(C)/N=C/C2=C3C=C(C=CC3=CN=C2)Br
109,O00329,5.07,C1COCCN1C2=CC(=O)N=C(N2)CC3=NC4=C(O3)C=CC=C4F
110,O00329,5.08,CNC(=O)C1=NC(=CN=C1N)C2=CC(=CC=C2)C(F)(F)F
111,O00329,5.09,CC1=C(SC(=N1)NC(=O)N2CCC[C@H]2C(=O)N)C3=CSC(=N3)N(C)C
112,O00329,5.1,C1=CC=C(C=C1)CNS(=O)(=O)C2=CN=CC(=C2)C3=CN4C(=NC(=N4)N)C=C3
113,O00329,5.1,CC1=C(SC(=N1)NC(=O)N2C[C@H](C[C@H]2C(=O)N)O)C3=CSC(=N3)C(C)(C)C
114,O00329,5.1,C1=CC2=C(C=C1C3=NC=CN=C3)SC(=N2)N
115,O00329,5.1,CN1C=C(C=N1)C2=CC3=C(C=C2)N=C(S3)N
116,O00329,5.1,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C(=C2)F
117,O00329,5.1,COC1=CC=CC(=C1)C2=CSC3=C2OC(=CC3=O)N4CCOCC4
118,O00329,5.12,C1COCCN1C2=NC(=NC3=C2C=CC=N3)C4=CC(=CC=C4)CO
119,O00329,5.12,CC1(CC2=C(C(=O)N1)SC(=N2)N3CCOC4=C3C=C(C=C4)CN(C)C)C
120,O00329,5.13,CC1=C(SC(=N1)NC(=O)N2CCC[C@H]2C(=O)N)C3=CSC(=N3)C4=CC=CC=C4F
121,O00329,5.13,C1OC2=C(O1)C=C(C=C2)C3=C4C(=NC=NC4=NN3)N
122,O00329,5.14,CCNC(=O)NC1=CC=C(C=C1)C2=NC3=C(C(=N2)N4CCCOCC4)N(C=N3)C
123,O00329,5.16,CC(C)N1C2=C(C(=N1)C3=CN=C(C=C3)C#N)C(=NC=N2)N
124,O00329,5.17,C1=CSC(=C1)CC2=NC(=NO2)C3=NON=C3N
125,O00329,5.17,CN1C2=C(C=C(C=C2)C3=CC=CC=C3)N=C1CC4=NC(=O)C=C(N4)N5CCOCC5
126,O00329,5.17,C1CCC(C1)N2C3=C(C(=N2)C4=CC5=CC=CC=C5C=C4)C(=NC=N3)N
127,O00329,5.19,C1COCCN1C2=CC3=C(C=C2)C(=O)N=CN3
128,O00329,5.19,C1=CC(=CC(=C1)O)C2=CC3=C(C=C2)N=C(S3)N
129,O00329,5.2,CCNC1=NC=C(C=C1)C2=CC3=C(C=C2)N=C(S3)N
130,O00329,5.2,CS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C=C2
131,O00329,5.2,COCC1=NC=C(C=C1)C2=CC3=C(C=C2)N=C(S3)N
132,O00329,5.2,C1=CC=C(C=C1)COC2=CC=CC(=C2)C3=C4C(=NC=NC4=NN3)N
133,O00329,5.2,CC1=CC(=CC(=C1O)C)C2=CN3C(=NC(=N3)NC(=O)C)C=C2
134,O00329,5.2,CC(C)N1C2=C(C(=N1)C3=CC(=C(C=C3)F)C#N)C(=NC=N2)N
135,O00329,5.2,COCCOC1=NC=C(C=C1)C2=CC3=C(C=C2)N=C(S3)N
136,O00329,5.2,C1=CC(=CC=C1NS(=O)(=O)C2=CN=CC(=C2)C3=CN4C(=NC(=N4)N)C=C3)Cl
137,O00329,5.2,CC(=O)NC1=NN2C=C(C=CC2=N1)C3=CC(=CC=C3)S(=O)(=O)NCC4=CC=CC=C4
138,O00329,5.22,C1CC(CNC1)CN2C3=C(C(=N2)C4=CC(=C(C=C4)Cl)O)C(=NC=N3)N
139,O00329,5.22,CC1CC2=C(C(=O)C1)SC(=N2)N3CCOCC3
140,O00329,5.24,CN1C(=O)C=C(N=C1CC2=NC3=C(N2)C=C(C=C3)F)N4CCOCC4
141,O00329,5.24,CC1(CC2=C(C(=O)C1)SC(=N2)N3CCOC4=C3C=CC=N4)C
142,O00329,5.24,CC1=NC(=NC(=N1)NCCC#N)N2C3=CC=CC=C3N=C2NC4=CC=NN4
143,O00329,5.24,CC1=CC=CC(=C1)C2=C3C(=NC=NC3=NN2)N
144,O00329,5.25,CC(C)(C)C1=NC2=C(S1)CCC3=C2SC(=N3)NC(=O)N4CC[C@H]5[C@@]4(C5)C(=O)N
145,O00329,5.26,C1CC(NC1)CN2C3=C(C(=N2)C4=CC(=C(C=C4)Cl)O)C(=NC=N3)N
146,O00329,5.27,CC1=C(C=C(C=C1)[N+](=O)[O-])S(=O)(=O)N(C)/N=C/C2=CN=C3N2C=CC=C3
147,O00329,5.28,CC(C)N1C2=C(C(=N1)C3=CC4=C(C=CN=C4C=C3)N)C(=NC=N2)N
148,O00329,5.28,C1COCCN1C2=NC(=NC3=C2N=CC=C3)C4=C5C=NNC5=CC=C4
149,O00329,5.28,C[C@@H]1CN(C[C@@H](O1)C)C2=NC3=C(C=CC(=N3)C4=CC(=C(C=C4)OC)CO)C(=N2)N5CCOCC5
150,O00329,5.29,C1=CC2=C(C=C1C3=CC=NC=C3)N=C(S2)N
151,O00329,5.29,C1COCCN1C2=CC(=C(C=C2)C=O)O
152,O00329,5.3,CN1C=CC(=CC1=O)C2=CC3=C(C=C2)N=C(S3)N
153,O00329,5.3,CC(=O)NC1=NN2C=C(C=CC2=N1)C3=CC(=CN=C3)S(=O)(=O)C
154,O00329,5.3,CC(=O)NC1=NN2C=C(C=CC2=N1)C3=CC(=CC=C3)NS(=O)(=O)C
155,O00329,5.3100000000000005,CC1=C(SC(=N1)NC(=O)N2CCC[C@H]2C(=O)NC)C3=CC(=NC=C3)C(C)(C)C
156,O00329,5.33,COC(=O)C1=C(C=CC(=C1)NC(=O)CC2=NC(=O)C=C(N2)N3CCOCC3)F
157,O00329,5.33,CN1C2=C(C=CC(=C2Cl)Cl)C3=C1C(=O)NC4(C3C#N)CCNCC4
158,O00329,5.33,CC1=C(SC(=N1)NC(=O)N2CCC[C@H]2C(=O)N)C3=CC(=C(C=C3)S(=O)(=O)C)F
159,O00329,5.34,CC1=NC(=NC(=N1)NCC#C)N2C3=CC=CC=C3N=C2NC4=CC=NN4
160,O00329,5.34,CC1=NC(=NC(=N1)N)N2C3=CC=CC=C3N=C2NC4=NN(C=C4)C
161,O00329,5.36,C1=CC(=C(C(=C1)F)F)NS(=O)(=O)C2=C(C=CC(=C2)C3=CN=C(C=N3)N)Cl
162,O00329,5.36,C[C@@H](CN)N1C2=C(C(=N1)C3=CC(=C(C=C3)F)O)C(=NC=N2)N
163,O00329,5.37,CC1=CC=CC=C1NC(=O)CC2=NC(=O)C=C(N2)N3CCOCC3
164,O00329,5.37,CN1C(=O)C=C(N=C1CC(=O)NC2=CC=CC=C2)N3CCOCC3
165,O00329,5.38,CNC(=O)C1=NC(=CN=C1N)C2=CC(=CC=C2)C3=NNN=N3
166,O00329,5.38,C1CN(C2=C1C=C(C=C2)Cl)C(=O)CC3=NC(=O)C=C(N3)N4CCOCC4
167,O00329,5.38,C1COCCN1C2=CC(=O)C3=C(O2)C(=CS3)C4=CC=C(C=C4)C(F)(F)F
168,O00329,5.4,CCN1C2=C(C3CCCN3C1=S)C(=C(C(=N2)C4=CC(=C(C=C4)OC)O)C#N)N5CCOCC5
169,O00329,5.4,CC1=C(SC(=N1)NC(=O)N2C[C@@H](C[C@H]2C(=O)N)O)C3=CSC(=N3)C(C)(C)C
170,O00329,5.4,C1CC1N2C=C(C=N2)C3=CC4=C(C=C3)N=C(S4)N
171,O00329,5.4,CCNC(=O)NC1=CC=C(C=C1)C2=NC3=C(C(=N2)N4CCOC[C@H]4C)N(C=N3)C
172,O00329,5.4,CCOC1=NC=C(C=C1)C2=CC3=C(C=C2)N=C(S3)N
173,O00329,5.4,CC1=NC(=NC(=N1)NCC#N)N2C3=CC=CC=C3N=C2NC4=CC=NN4
174,O00329,5.4,CC1=CC=CC(=C1)C2=CSC3=C2OC(=CC3=O)N4CCOCC4
175,O00329,5.41,CC(C)N1C2=C(C(=N1)C3=CC(=C(C(=C3)F)C=O)F)C(=NC=N2)N
176,O00329,5.41,CN1C2=C(C(=N1)C3=CC4=C(C=C3)OC=CC4=O)C(=NC=N2)N
177,O00329,5.41,C1CC2=C(C(=O)C1)SC(=N2)N3CCOCC3
178,O00329,5.41,CC1=C(SC(=N1)NC(=O)N2CC[C@H]([C@H]2C(=O)N)O)C3=CSC(=N3)C4(CC4)C(F)(F)F
179,O00329,5.42,CC1=C(SC(=N1)NC(=O)N2C[C@@H](C[C@H]2C(=O)N)F)C3=CSC(=N3)C(C)(C)C
180,O00329,5.43,CCOC1=CC2=C(C=C1)C=C(C=C2)C3=NN(C4=C3C(=NC=N4)N)C
181,O00329,5.43,CC(C)N1C2=C(C(=N1)C3=CC4=NON=C4C=C3)C(=NC=N2)N
182,O00329,5.43,C1COCCN1C2=CC(=O)C3=C(O2)C(=CS3)C4=CC=C(C=C4)Cl
183,O00329,5.44,C1=CC=C(C=C1)/C=C/CN2C3=C(C(=N2)C4=CC5=CC=CC=C5C=C4)C(=NC=N3)N
184,O00329,5.44,C1CN(CCN1C2=NC(=NC(=N2)N3C4=CC=CC=C4N=C3C(F)F)N5CCOCC5)C(=O)[C@@H](CC6=CC=CC=C6)N
185,O00329,5.44,CC1=C(C=C(C=C1)[N+](=O)[O-])S(=O)(=O)N(C)/N=C/C2=CN=CC3=CC=CC=C32
186,O00329,5.45,CCN1C2=C(C3CCCN3C1=S)C(=C(C(=N2)C4=CC(=CC=C4)O)C#N)N5CCOCC5
187,O00329,5.47,CN1C2=C(C=CC(=C2)C3=CC=CC=C3)N=C1CC4=NC(=O)C=C(N4)N5CCOCC5
188,O00329,5.47,CC1=C(C=C(C=C1)[N+](=O)[O-])S(=O)(=O)C/C=C/C2=C3C=C(C=CN3N=C2)Br
189,O00329,5.47,CC(C)N1C2=C(C(=N1)C3=CC4=C(C=C3)C=NC=C4)C(=NC=N2)N
190,O00329,5.47,CNC(=O)C1=NC(=CN=C1N)C2=CC(=CC=C2)NS(=O)(=O)C3=CC=CC=C3
191,O00329,5.47,CC1=C(C=C(C=C1)[N+](=O)[O-])S(=O)(=O)N(C)/N=C/C2=C3C=CC=CN3N=C2
192,O00329,5.47,C1COCCN1C2=CC(=O)N=C(N2)CC(=O)NC3=CC(=C(C=C3)F)[N+](=O)[O-]
193,O00329,5.48,CC1=C(SC(=N1)NC(=O)N2CC[C@H]3[C@@]2(C3)C(=O)N)C4=CSC(=N4)C(C)(C)C
194,O00329,5.48,CC1=NC(=NC(=N1)N)N2C3=CC=CC=C3N=C2NC4=CC=NN4C
195,O00329,5.48,CC1=C(SC(=N1)NC(=O)N2CCC[C@@H]2C(=O)N)C3=CC(=NC=C3)C(C)(C)C
196,O00329,5.49,C1COCC[N+]1(COC(=O)CCC(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(CO)C(=O)[O-])C2=CC(=O)C3=C(O2)C(=CC=C3)C4=CC=CC=C4
197,O00329,5.5,CC1=C(C=C(C=C1)C2=C3C(=NC=NC3=NN2)N)OCC4=CC=CC=C4
198,O00329,5.5,CC(C)(C)S(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C=C2
199,O00329,5.5,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)NC(=O)N4CCOCC4)C=C2
200,O00329,5.5,CC(=O)NC1=NN2C=C(C=CC2=N1)C3=CC(=CN=C3)S(=O)(=O)NCC4=CC=CC=C4
201,O00329,5.5,CC(=O)NC1=NN2C=C(C=CC2=N1)C3=CC(=CC=C3)S(=O)(=O)C
202,O00329,5.51,C1=CC(=CC(=C1)O)C2=C3C(=NC=NC3=NN2)N
203,O00329,5.52,CC(=CC(=O)CCC(=O)N1CCN(CC1)CC2=CC3=C(S2)C(=NC(=N3)C4=C5C=NNC5=CC=C4)N6CCOCC6)C
204,O00329,5.52,C1=CC=C2C=C(C=CC2=C1)C3=NN(C4=C3C(=NC=N4)N)CC(=O)N
205,O00329,5.52,C[C@H](CN)N1C2=C(C(=N1)C3=CC(=C(C=C3)F)O)C(=NC=N2)N
206,O00329,5.52,C#CCN1C2=C(C(=N1)C3=CC4=CC=CC=C4C=C3)C(=NC=N2)N
207,O00329,5.53,CC(C)N1C2=C(C(=N1)C3=CC(=CC(=C3)Br)OC)C(=NC=N2)N
208,O00329,5.53,CNC(=O)C1=NC(=CN=C1N)C2=CC(=CC=C2)NS(=O)(=O)C3=CC(=CC=C3)Cl
209,O00329,5.54,CC(C)N1C=C(C2=C1N=CN=C2N)C3=CC(=CC=C3)O
210,O00329,5.54,C=CCN1C2=C(C(=N1)C3=CC4=CC=CC=C4C=C3)C(=NC=N2)N
211,O00329,5.54,C1COCCN1C2=CC(=O)N=C(N2)CC3=NC4=CC=CC=C4N3
212,O00329,5.55,C1COCCN1C2=CC(=O)N=C(N2)CC3=NC4=C(N3)C=C(C=C4)C(F)(F)F
213,O00329,5.56,CCN1C2=C(C3CCCN3C1=S)C(=C(C(=N2)C4=CC(=CC=C4)OC)C#N)N5CCOCC5
214,O00329,5.56,CC1CC2=CC=CC=C2N1C(=O)CC3=C(SC(=N3)N4CCOCC4)C(=O)O
215,O00329,5.56,CC1=NC2=C(N1C3=NC(=NC(=N3)N4CCOCC4)N5CCOCC5)C=CC(=C2)OC
216,O00329,5.56,C1COCCN1C2=CC(=O)N=C(N2)CC(=O)NC3=CC=C(C=C3)Cl
217,O00329,5.56,CC1=C2C(=CC=C1)OC(=N2)CC3=NC(=O)C=C(N3)N4CCOCC4
218,O00329,5.58,CCN1C2=C(C3CCCN3C1=S)C(=C(C(=N2)C4=CC(=C(C=C4)OC)OC)C#N)N5CCOCC5
219,O00329,5.59,C1COCCN1C2=CC(=O)N=C(N2)CC3=NC4=C(O3)C(=CC=C4)F
220,O00329,5.6,C1COCCN1C2=NC3=C(S2)C(=O)N=CN3CC4=C(SC=C4)Cl
221,O00329,5.6,CN1C2=CN=C3C=CC(=CC3=C2N(C1=O)C4=CC=C(C=C4)OC)C5=CC=NC=C5
222,O00329,5.6,CC1(CC2=C(C(=O)C1)SC(=N2)N3CCOC[C@H]3CC4=CNC5=CC=CC=C54)C
223,O00329,5.6,CC1=C(C=C(C=C1)[N+](=O)[O-])S(=O)(=O)N(C)/N=C/C2=C3C=C(C(=CN3N=C2)F)C#N
224,O00329,5.6,CC1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC=NC=C5
225,O00329,5.61,C1COCCN1C2=CC(=O)N=C(N2)CC(=O)NC3=CC=CC=C3F
226,O00329,5.61,CNC(=O)C1=NC(=CN=C1N)C2=CC(=CC=C2)S(=O)(=O)NC3=C(C(=CC=C3)F)F
227,O00329,5.61,CC(C)N1C2=C(C(=N1)C3=CC4=C(C=C3)N(C=C4)C(=O)OC(C)(C)C)C(=NC=N2)N
228,O00329,5.62,CN1C(=O)C=C(N=C1CC(=O)NC2=CC(=C(C=C2)F)OC)N3CCOCC3
229,O00329,5.62,C1COCCN1C2=CC(=O)C3=C(O2)C(=CS3)CC4=CC=CC=C4
230,O00329,5.62,CCOC1=C(C=CC(=C1)C2=NN(C3=C2C(=NC=N3)N)CCO)OC
231,O00329,5.62,CC1=C2C(=CC=C1)N=C(O2)CC3=NC(=O)C=C(N3)N4CCOCC4
232,O00329,5.64,C1CCC(C1)N2C3=C(C(=N2)C4=CC5=NC=CN5C=C4)C(=NC=N3)N
