,target_id,pAc,smiles,SlogP,SMR,LabuteASA,TPSA,AMW,ExactMW,NumLipinskiHBA,NumLipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumAmideBonds,NumHeteroAtoms,NumHeavyAtoms,NumAtoms,NumStereocenters,NumUnspecifiedStereocenters,NumRings,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumSaturatedCarbocycles,NumAliphaticCarbocycles,FractionCSP3,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,Chi1n,Chi2n,Chi3n,Chi4n,HallKierAlpha,kappa1,kappa2,kappa3,slogp_VSA1,slogp_VSA2,slogp_VSA3,slogp_VSA4,slogp_VSA5,slogp_VSA6,slogp_VSA7,slogp_VSA8,slogp_VSA10,slogp_VSA11,slogp_VSA12,smr_VSA1,smr_VSA2,smr_VSA3,smr_VSA4,smr_VSA5,smr_VSA6,smr_VSA7,smr_VSA9,smr_VSA10,peoe_VSA1,peoe_VSA2,peoe_VSA3,peoe_VSA4,peoe_VSA5,peoe_VSA6,peoe_VSA7,peoe_VSA8,peoe_VSA9,peoe_VSA10,peoe_VSA11,peoe_VSA12,peoe_VSA13,peoe_VSA14,MQN1,MQN2,MQN3,MQN4,MQN5,MQN6,MQN7,MQN8,MQN9,MQN10,MQN11,MQN12,MQN13,MQN14,MQN15,MQN16,MQN17,MQN19,MQN20,MQN21,MQN22,MQN23,MQN24,MQN25,MQN26,MQN27,MQN28,MQN29,MQN30,MQN31,MQN32,MQN33,MQN34,MQN35,MQN36,MQN37,MQN38,MQN39,MQN40,MQN41,MQN42
1381,O75116,2.49,COC1=C(C=C(C=C1)CC(=O)NC2=CC=CC(=C2)C(=O)NCCC3CCCNC3)OC,3.004500000000001,120.86560000000007,183.06169275471646,88.69,425.5290000000003,425.23145647200005,7,3,9,3,5,2,7,31,62,1,1,3,2,1,1,0,1,1,2,0,0,0.4166666666666667,18.201542783678292,10.684906062971912,7.752047361165452,5.458231036603321,3.781631656465125,10.684906062971912,7.752047361165452,5.458231036603321,3.781631656465125,-3.06,22.62132256496961,11.363743276406849,6.718826301614003,25.42409171961909,45.668223758995794,11.21535880699783,5.917906046161393,35.18390503624384,42.46456947923127,0.0,0.0,5.687386274683562,11.49902366656781,0.0,19.062800275743736,0.0,10.633577208012662,5.917906046161393,25.683286491704038,39.17065290429912,53.591472462625255,11.49902366656781,17.501745733386574,25.42409171961909,9.589074368143644,0.0,0.0,0.0,12.13273413692322,74.16517056076964,17.795594172293132,20.64041670548108,0.0,11.49902366656781,5.9071797293515065,5.9071797293515065,0.0,24,0,0,0,0,0,0,2,1,4,0,31,13,2,0,12,6,9,11,7,3,3,0,0,4,7,2,0,12,6,0,0,0,0,3,0,0,0,0,0,0
1382,O75116,2.77,CN(C)CC1=CC=C(C=C1)NC(=O)C2=CC(=CC=C2)CNC(=O)C3=CC=C(C=C3)C#N,3.8021800000000026,120.55540000000003,181.67536825137702,85.23,412.49300000000017,412.18992600800004,6,2,7,2,4,2,6,31,55,0,0,3,3,0,0,0,0,0,3,0,0,0.16,17.55334056457625,9.867271832148171,7.461039533475107,4.629035138068993,3.0649701562364218,9.867271832148171,7.461039533475107,4.629035138068993,3.0649701562364218,-3.9499999999999993,21.751562088037424,10.191031575698915,6.262674869409714,10.633577208012662,30.809613154907872,13.089512811825152,11.331112867530761,37.406331826628616,72.79640482153933,0.0,0.0,5.687386274683562,0.0,0.0,9.589074368143644,5.2618915547384875,10.216698334856806,0.0,13.089512811825152,19.41213256936071,100.61366228002431,6.069221312792274,17.501745733386574,15.533486938863136,9.589074368143644,0.0,5.2618915547384875,0.0,24.26546827384644,73.75318349644125,29.903802069902703,11.63267280448927,0.0,0.0,0.0,11.814359458703013,0.0,25,0,0,0,0,0,0,4,0,2,0,31,12,2,1,9,9,7,8,6,2,2,0,0,5,5,3,0,12,6,0,0,0,0,3,0,0,0,0,0,0
1383,O75116,2.8,COC1=C(C=C(C=C1)NC(=O)NCC2=CC=CC(=C2)C(=O)NCCC3CCCNC3)OC,3.1450000000000014,124.39030000000008,188.61155493832456,100.72,440.5440000000003,440.242355504,8,4,9,4,5,3,8,32,64,1,1,3,2,1,1,0,1,1,2,0,0,0.4166666666666667,18.70154278367829,10.934906062971912,7.8347718664840125,5.520731036603321,3.75640857500732,10.934906062971912,7.8347718664840125,5.520731036603321,3.75640857500732,-3.26,23.404100316250343,11.950531288010302,6.881412029049297,30.740880323625422,45.79215854198235,6.544756405912576,5.917906046161393,35.18390503624384,42.46456947923127,0.0,0.0,10.481923458755382,11.49902366656781,0.0,19.062800275743736,0.0,15.950365812018996,5.917906046161393,25.807221274690605,39.17065290429912,53.591472462625255,11.49902366656781,17.62568051637314,30.740880323625422,4.794537184071822,4.794537184071822,0.0,0.0,12.13273413692322,68.09880349230801,30.406717646667317,14.219595082555067,0.0,11.49902366656781,0.0,5.9071797293515065,6.031114512338072,24,0,0,0,0,0,0,3,1,4,0,32,14,2,0,12,6,9,12,8,4,4,0,0,4,8,2,0,12,6,0,0,0,0,3,0,0,0,0,0,0
1384,O75116,2.89,CN(C)CC1=CC=C(C=C1)NC(=O)C2=CC(=CC=C2)CNC(=O)C3=CC=C(C=C3)OC,3.9391000000000025,122.39240000000004,182.39633379941517,70.67,417.5090000000001,417.205241724,6,2,8,2,4,2,6,31,58,0,0,3,3,0,0,0,0,0,3,0,0,0.2,18.014375259540156,10.006037470093991,7.500387405632753,4.705054050412217,3.1112253688850275,10.006037470093991,7.500387405632753,4.705054050412217,3.1112253688850275,-3.6399999999999992,22.05437741760648,10.407384245457877,6.420216475916036,15.370440161812713,37.919410696185395,13.089512811825152,0.0,31.842880334931625,72.79640482153933,0.0,0.0,5.687386274683562,5.749511833283905,0.0,14.325937321943693,0.0,10.216698334856806,0.0,13.089512811825152,26.521930110638248,95.0502107883273,5.749511833283905,17.501745733386574,20.270349892663187,9.589074368143644,0.0,0.0,0.0,24.26546827384644,73.75318349644125,29.903802069902703,7.1097975412775325,5.749511833283905,0.0,0.0,11.814359458703013,0.0,25,0,0,0,0,0,0,3,0,3,0,31,13,2,0,9,9,8,9,6,2,2,0,0,5,5,3,0,12,6,0,0,0,0,3,0,0,0,0,0,0
1385,O75116,3.16,COC1=C(C=C(C=C1)C(=O)NCC2=CC=CC(=C2)C(=O)NC3=CC4=C(C=C3)C=NC=C4)OC,4.434300000000003,126.8544,190.92147364260717,89.55,441.48700000000014,441.16885621600005,7,2,7,2,5,2,7,33,56,0,0,4,4,0,0,1,0,0,3,0,0,0.1153846153846154,18.292867038007095,10.314616273530369,7.344546775343506,5.1864070688536135,3.4487426476402017,10.314616273530369,7.344546775343506,5.1864070688536135,3.4487426476402017,-4.39,21.82738352414916,9.824075902836917,5.096210049378444,20.107303115612762,31.017933062205287,6.544756405912576,0.0,26.27942884323463,79.12372489630387,0.0,10.772448428929591,5.687386274683562,11.49902366656781,0.0,19.062800275743736,0.0,10.30076712495354,0.0,6.544756405912576,19.536383686561397,95.81407937139488,11.49902366656781,28.27419416231617,20.107303115612762,14.573052889090853,0.0,0.0,0.0,18.199101205384828,59.48061225385467,41.13895702168108,14.219595082555067,0.0,11.49902366656781,0.0,11.814359458703013,0.0,26,0,0,0,0,0,0,2,1,4,0,33,11,2,0,12,11,7,11,7,2,2,0,0,4,5,2,0,14,8,0,0,0,0,4,0,0,0,0,2,1
1386,O75116,3.45,C1=CN=CC=C1NC(=O)C2=CC(=CN=C2)Br,2.4914000000000005,64.12720000000002,100.87166729114377,54.88,278.10900000000004,276.98507397599997,4,1,2,1,3,1,5,16,24,0,0,2,2,0,0,2,0,0,0,0,0,0.0,9.808088377915091,5.367617684518087,3.997522417827084,2.338925050089464,1.5393867528061027,4.5746194149607335,3.0818468890353947,1.905254895120413,1.1745477309962535,-1.75,10.75739048642838,4.848841639993903,2.6364385163141675,5.316788604006331,15.875136771245925,0.0,0.0,10.35798867576882,47.45919500766954,0.0,0.0,5.687386274683562,0.0,15.929943897949347,4.794537184071822,0.0,9.967957041894415,0.0,0.0,5.316788604006331,53.02264649936655,0.0,27.524509901984416,5.316788604006331,14.762494225966242,0.0,0.0,0.0,0.0,34.12904510333418,34.947480076968276,5.563451491696997,0.0,0.0,0.0,5.9071797293515065,0.0,11,0,0,1,0,0,0,1,2,1,0,16,4,1,0,6,6,2,5,4,1,1,0,0,2,1,1,0,9,3,0,0,0,0,2,0,0,0,0,0,0
1387,O75116,3.65,C1=CN=CC=C1NC(=O)C2=C(C=CN=C2)Cl,2.3823000000000008,61.43720000000002,97.30738591238408,54.88,233.658,233.035589556,4,1,2,1,3,1,5,16,24,0,0,2,2,0,0,2,0,0,0,0,0,0.0,8.978020784818844,4.958566952113669,3.4527342758700503,2.280269258553649,1.3692072808530231,4.580602479104441,3.0455341491294443,1.950681037513603,1.1782472636070185,-1.94,10.573572094975564,4.720368843618696,2.3490671327361823,5.316788604006331,15.875136771245925,0.0,0.0,10.35798867576882,42.986475491837126,5.022633313741326,0.0,5.687386274683562,0.0,11.600939890232516,4.794537184071822,0.0,9.967957041894415,0.0,0.0,5.316788604006331,53.57256029727544,0.0,23.195505894267587,5.316788604006331,14.762494225966242,0.0,0.0,0.0,11.600939890232516,18.199101205384828,30.47476056113587,10.586084805438322,0.0,0.0,0.0,5.9071797293515065,0.0,11,0,1,0,0,0,0,1,2,1,0,16,4,1,0,6,6,2,5,4,1,1,0,0,2,1,1,0,9,3,0,0,0,0,2,0,0,0,0,0,0
1388,O75116,3.92,C1=CC2=C(C=C1N)C=NN2,1.1450999999999998,40.5061,57.85022031861043,54.7,133.154,133.063997224,3,3,0,2,2,0,3,10,17,0,0,2,2,0,0,1,0,0,1,0,0,0.0,5.333964941448087,3.0471898283993517,2.2166901251091837,1.4642592957773006,0.9611935476203204,3.0471898283993517,2.2166901251091837,1.4642592957773006,0.9611935476203204,-1.5099999999999998,5.288577838576684,1.7335936676592665,0.6394546749085731,5.733667477162185,10.197363616602077,0.0,0.0,0.0,24.395944776997908,0.0,10.902924932081056,5.687386274683562,0.0,0.0,0.0,0.0,10.197363616602077,0.0,0.0,5.733667477162185,24.395944776997908,0.0,16.590311206764618,5.733667477162185,5.098681808301039,0.0,5.098681808301039,0.0,0.0,18.199101205384828,11.073610489148358,11.713544289229338,0.0,0.0,0.0,0.0,0.0,7,0,0,0,0,0,0,1,2,0,0,10,1,0,0,5,5,0,3,3,3,2,0,0,1,0,0,0,6,3,0,0,0,1,1,0,0,0,0,2,1
1389,O75116,3.96,C1CC(CNC1)CCC(=O)NC2=CC=CC(=C2)CNC(=O)NC3=CC=C(C=C3)C#N,3.5982800000000017,116.91480000000004,176.4121020463829,106.05,405.5020000000002,405.21647510400004,7,4,7,4,4,3,7,30,57,1,1,3,2,1,1,0,1,1,2,0,0,0.3478260869565217,16.909610067440152,10.267101322663637,7.496438496651725,5.114263427850398,3.473863263198412,10.267101322663637,7.496438496651725,5.114263427850398,3.473863263198412,-3.37,21.341536460280878,10.980168207738194,6.904592964915952,21.267154416025324,25.027807053514728,11.339293589984395,17.249018913692154,36.810189475098035,48.53093654769288,0.0,0.0,16.169309733438947,0.0,0.0,9.589074368143644,5.2618915547384875,10.633577208012662,5.917906046161393,32.22804289761661,23.72309001983781,59.657839531086864,6.069221312792274,23.313066791056706,21.267154416025324,4.794537184071822,4.794537184071822,5.2618915547384875,0.0,12.13273413692322,80.23153762923123,24.340350578205708,11.63267280448927,0.0,0.0,5.9071797293515065,0.0,6.031114512338072,23,0,0,0,0,0,0,4,1,2,0,30,11,2,1,12,6,7,9,7,4,4,0,0,3,7,2,0,13,5,0,0,0,0,3,0,0,0,0,0,0
1390,O75116,3.99,CN1CCCC(C1)CCNC(=O)C2=CC(=CC=C2)CNC(=O)C3=CC(=C(C=C3)OC)OC,3.0955000000000013,124.32940000000004,189.6366063557085,79.9,439.5560000000002,439.24710653599993,7,2,9,2,5,2,7,32,65,1,1,3,2,1,1,0,1,1,2,0,0,0.44,19.148756379178245,11.057468409319,8.267891034620769,5.848192122230215,4.085131891912913,11.057468409319,8.267891034620769,5.848192122230215,4.085131891912913,-3.06,23.599929826438053,11.528285738260873,6.4679947832111075,20.107303115612762,57.615805472523476,6.544756405912576,5.917906046161393,45.54189371201265,42.46456947923127,0.0,0.0,0.0,11.49902366656781,0.0,19.062800275743736,0.0,15.533486938863136,5.917906046161393,25.807221274690605,40.90153628296999,59.154923954322264,11.49902366656781,11.814359458703013,25.007212846463236,9.589074368143644,0.0,0.0,0.0,12.13273413692322,74.66808613753423,30.76117220113172,14.219595082555067,0.0,11.49902366656781,0.0,11.814359458703013,0.0,25,0,0,0,0,0,0,2,1,4,0,32,14,2,0,12,6,9,11,7,2,2,0,0,5,7,2,0,11,7,0,0,0,0,3,0,0,0,0,0,0
