,target_id,pAc,smiles,SlogP,SMR,LabuteASA,TPSA,AMW,ExactMW,NumLipinskiHBA,NumLipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumAmideBonds,NumHeteroAtoms,NumHeavyAtoms,NumAtoms,NumStereocenters,NumUnspecifiedStereocenters,NumRings,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumSaturatedCarbocycles,NumAliphaticCarbocycles,FractionCSP3,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,Chi1n,Chi2n,Chi3n,Chi4n,HallKierAlpha,kappa1,kappa2,kappa3,slogp_VSA1,slogp_VSA2,slogp_VSA3,slogp_VSA4,slogp_VSA5,slogp_VSA6,slogp_VSA7,slogp_VSA8,slogp_VSA10,slogp_VSA11,slogp_VSA12,smr_VSA1,smr_VSA2,smr_VSA3,smr_VSA4,smr_VSA5,smr_VSA6,smr_VSA7,smr_VSA9,smr_VSA10,peoe_VSA1,peoe_VSA2,peoe_VSA3,peoe_VSA4,peoe_VSA5,peoe_VSA6,peoe_VSA7,peoe_VSA8,peoe_VSA9,peoe_VSA10,peoe_VSA11,peoe_VSA12,peoe_VSA13,peoe_VSA14,MQN1,MQN2,MQN3,MQN4,MQN5,MQN6,MQN7,MQN8,MQN9,MQN10,MQN11,MQN12,MQN13,MQN14,MQN15,MQN16,MQN17,MQN19,MQN20,MQN21,MQN22,MQN23,MQN24,MQN25,MQN26,MQN27,MQN28,MQN29,MQN30,MQN31,MQN32,MQN33,MQN34,MQN35,MQN36,MQN37,MQN38,MQN39,MQN40,MQN41,MQN42
27604,P49841,1.3,C1COCCN1CCNC2=NC3=CC=CC=C3C4=C2C5=CC=CC=C5N4,3.613400000000001,106.85440000000004,151.5122677328321,53.18,346.43400000000014,346.179361324,5,2,4,2,4,0,5,26,48,0,0,5,4,1,1,2,1,1,2,0,0,0.2857142857142857,14.664118322100071,9.23150109171262,6.7789329545338575,5.172699218128038,3.833921789777032,9.23150109171262,6.7789329545338575,5.172699218128038,3.833921789777032,-2.629999999999999,15.61137247470989,6.590892054687336,2.6941196555700846,5.316788604006331,54.26065632542103,4.736862953800049,0.0,0.0,48.53093654769288,0.0,32.70877479624317,5.817862777835027,0.0,0.0,4.736862953800049,0.0,14.867866772744891,0.0,0.0,44.709578156682475,48.53093654769288,0.0,38.5266375740782,15.037630078753589,4.899909730850478,4.9839785209472085,0.0,0.0,36.398202410769656,12.13273413692322,42.46817477019615,29.633389578723154,5.817862777835027,0.0,0.0,0.0,0.0,21,0,0,0,0,0,0,1,3,0,1,26,4,0,0,16,10,4,6,5,2,2,0,0,0,3,0,0,15,8,0,0,0,1,4,0,0,0,0,6,3
27605,P49841,1.3,CCN(CC1=CN2C=CC=CC2=N1)CC3=NC(=O)C4=CC(=C(C=C4N3)OC)OC,2.6101,110.44770000000004,167.28536511098866,84.75,393.4470000000002,393.18008959599996,8,1,7,1,7,0,8,29,52,0,0,4,4,0,0,3,0,0,1,0,0,0.2857142857142857,16.676371481278448,9.408248452860224,6.743048439700908,4.889656218188287,3.3842150997311395,9.408248452860224,6.743048439700908,4.889656218188287,3.3842150997311395,-3.39,18.94947098714882,7.9233375160947075,3.7906788133979203,15.032992802652107,45.016891388421534,13.089512811825152,0.0,18.44206969253901,47.52005966960603,0.0,16.550102152848787,0.0,11.49902366656781,0.0,9.473725907600098,0.0,24.25253989995389,0.0,20.013250011515773,20.764351488467646,64.59765905750642,11.49902366656781,16.550102152848787,18.8583990348091,9.6944469149223,4.9839785209472085,4.9839785209472085,0.0,12.990104268152232,24.743857611297408,25.004810617600334,37.36120441539716,11.471581718767656,11.49902366656781,0.0,5.559266895052008,0.0,21,0,0,0,0,0,0,1,4,3,0,29,10,1,0,11,10,7,11,8,1,1,0,0,4,5,1,0,10,9,0,0,0,1,3,0,0,0,0,4,2
27606,P49841,2.44,COC1=CC=C(C=C1)CNC(=O)NC2=NC3=C(S2)C=C(C=C3)[N+](=O)[O-],3.534800000000001,95.12680000000003,146.15276687111054,106.39,358.37900000000013,358.073575928,8,2,5,2,6,2,9,25,39,0,0,3,3,0,0,1,0,0,2,0,0,0.125,14.000723889760888,8.093718075184416,6.114556573029044,4.349027258328999,3.041326116119329,7.277221494256691,5.083907691102677,3.415426371135245,2.147375266441885,-3.2,16.65057552432738,7.1377332726445175,4.013206393571492,15.370440161812711,23.04820162338048,6.544756405912576,10.114318268765572,5.563451491696997,42.46456947923127,0.0,10.216620634085363,15.613481938594715,5.749511833283905,11.336785877934735,14.454711186689538,0.0,10.30076712495354,0.0,6.544756405912576,12.426586145283865,58.14233923969384,5.749511833283905,38.40346577888106,10.053651557806381,15.431106872771904,9.778515705019029,0.0,0.0,23.46952001485796,23.762552697081823,18.677490542835795,22.249729224180566,5.749511833283905,5.131558479839334,0.0,5.687386274683562,6.031114512338072,16,0,0,0,0,1,0,3,1,4,0,25,9,2,0,8,8,5,13,8,2,2,1,1,4,4,2,0,9,6,0,0,0,1,2,0,0,0,0,2,1
27607,P49841,2.76,CCCC(=O)NC1=NNC2=CC(=C(C=C21)C3=CC=CC=C3)C4=CC=CC=C4,5.635500000000004,110.5034,157.79567077496398,57.78,355.4410000000001,355.16846229199996,4,2,5,2,2,1,4,27,48,0,0,4,4,0,0,1,0,0,3,0,0,0.13043478260869565,15.19787867861243,9.188065655936882,6.545816411252911,4.605438556796054,3.2944530300817787,9.188065655936882,6.545816411252911,4.605438556796054,3.2944530300817787,-3.399999999999998,17.035920628639268,7.458306926210956,3.466341858346948,5.316788604006331,16.10454334595358,4.794537184071822,0.0,19.765380445542647,72.79640482153933,0.0,33.156730898869036,5.817862777835027,0.0,0.0,4.794537184071822,0.0,10.197363616602077,0.0,19.765380445542647,5.316788604006331,72.79640482153933,22.253805966787986,22.627967439267593,5.316788604006331,9.89321899237286,0.0,5.098681808301039,0.0,67.58740788430673,40.80736172663721,11.807045837390804,5.516700717616262,0.0,5.817862777835027,5.9071797293515065,0.0,0.0,23,0,0,0,0,0,0,1,2,1,0,27,7,1,0,11,11,5,5,4,2,2,0,0,2,3,1,0,14,7,0,0,0,1,3,0,0,0,0,2,1
27608,P49841,2.84,COC1=CC=C(C=C1)CNC(=O)NC2=NC=CC(=C2)C#N,2.28358,77.80440000000003,121.9352851423294,87.03999999999998,282.303,282.111675688,6,2,4,2,4,2,6,21,35,0,0,2,2,0,0,1,0,0,1,0,0,0.13333333333333333,11.459482437441574,6.249741789525085,4.197312720436602,2.7427602403030087,1.6546878666143816,6.249741789525085,4.197312720436602,2.7427602403030087,1.6546878666143816,-3.07,14.34144718398392,6.912640201227697,4.21272528984827,15.370440161812711,18.12489057456281,6.544756405912576,11.331112867530761,11.126902983393993,42.595045982382736,0.0,0.0,10.61239996190685,5.749511833283905,0.0,9.531400137871868,5.2618915547384875,10.30076712495354,0.0,6.544756405912576,12.426586145283865,53.72194896577673,11.818733146076179,11.8489772901731,10.053651557806381,5.316788604006331,9.778515705019029,5.2618915547384875,0.0,12.13273413692322,29.828919765543443,12.741599977525652,18.7424703457668,11.567374611118932,0.0,0.0,0.0,6.031114512338072,15,0,0,0,0,0,0,3,1,2,0,21,8,1,1,6,6,4,8,6,2,2,0,0,3,5,1,0,8,4,0,0,0,0,2,0,0,0,0,0,0
27609,P49841,3.0,CN1C2=C(C=C(C=C2)[N+](=O)[O-])C3=C1C4=CC=CC=C4N=C(C3)SC,4.702600000000003,99.32340000000003,142.71463930268817,60.42999999999999,337.40400000000005,337.08849772,5,0,1,0,5,0,6,24,39,0,0,4,3,0,1,1,0,1,2,0,0,0.16666666666666666,14.13144090433312,8.790004185096105,6.627828422443121,5.173509753001002,3.837021006496668,7.565259313704518,5.74833081154939,4.466635772356199,3.3587106048560904,-2.599999999999999,14.958720773985494,5.488964511424407,2.140020070638221,0.0,20.789896866711914,13.468493605603198,10.114318268765572,5.563451491696997,47.45697421186694,0.0,22.160304418626513,11.374772549367124,0.0,11.761884949391115,4.923311048817671,0.0,4.5670996477913555,12.04007671531286,6.4208216229260096,6.255769183511404,58.14233923969384,11.257379486545458,39.08329941743078,4.5670996477913555,10.114318268765572,4.992404732635669,0.0,11.761884949391115,18.199101205384828,23.951954812131618,42.06760416630448,21.348342304941173,0.0,0.0,0.0,5.687386274683562,0.0,18,0,0,0,0,1,0,1,2,2,0,24,5,1,0,12,9,1,8,5,0,0,1,1,4,1,1,0,9,9,0,0,0,1,2,1,0,0,0,6,3
27610,P49841,3.08,C1C(SC2=CC=CC=C2NC1=O)C3=CC=CS3,3.923700000000001,72.60570000000003,108.05235009465015,29.1,261.371,261.028205972,2,1,1,1,3,1,4,17,28,1,1,3,2,0,1,1,0,1,1,0,0,0.15384615384615385,10.683646967950596,7.1762514650996705,6.094209115293789,5.111917357646041,4.027021471106941,5.4169458425898815,3.8703725473795187,2.661687530297694,1.8703698796794617,-1.26,10.866569552181137,4.546440987890881,2.2319218783410055,5.316788604006331,5.9071797293515065,4.794537184071822,0.0,16.547906846609486,46.67374865675335,0.0,0.0,5.687386274683562,0.0,23.09867082732585,4.794537184071822,0.0,0.0,0.0,16.56624312842596,5.316788604006331,46.655412374936866,0.0,34.69323683136092,5.316788604006331,4.794537184071822,0.0,0.0,23.09867082732585,18.199101205384828,23.57916397585075,16.193452292145082,10.937324304665736,0.0,0.0,5.9071797293515065,0.0,0.0,13,0,0,0,0,2,0,0,1,1,0,17,1,1,0,12,5,1,3,2,1,1,0,0,1,0,0,0,11,5,0,0,0,1,1,1,0,0,0,2,1
27611,P49841,3.12,CC1=C2C(=C(C=C(C2=NC=C1)NCC3=CC=C(C=C3)O)O)OC4=CC=CC(=C4)C(F)(F)F,6.377620000000006,115.09630000000004,181.29021151378222,74.61000000000001,440.42100000000016,440.13477712800005,5,3,5,3,5,0,8,32,51,0,0,4,4,0,0,1,0,0,3,0,0,0.125,16.94174223826386,9.70341421137096,7.27148749899974,4.9557687219971305,3.350694639207678,9.70341421137096,7.27148749899974,4.9557687219971305,3.350694639207678,-3.9399999999999986,21.2980748226746,8.297987367357889,4.389579760726779,10.053651557806381,15.197033310628619,12.721054923356052,6.923737199690624,16.690354475090988,66.86051425622918,0.0,10.902924932081056,18.858631417708022,22.99804733313562,0.0,28.121162886505925,0.0,4.9839785209472085,0.0,19.644792123046674,5.316788604006331,83.5508687313202,22.99804733313562,16.590311206764618,20.266706347487787,4.9839785209472085,0.0,13.17124514302446,0.0,18.199101205384828,54.44884259385427,18.80796704598726,22.153762698461613,11.49902366656781,11.49902366656781,0.0,0.0,6.176298517443475,24,3,0,0,0,0,0,1,1,3,0,32,12,0,0,12,11,5,8,5,3,3,0,0,6,3,0,1,12,10,0,0,0,0,4,0,0,0,0,2,1
27612,P49841,3.15,CCCOC(=O)C1=CC2=C(C=C1)NC3=C2CC(=O)NC4=CC=CC=C43,3.896300000000002,96.64190000000002,144.54959542436342,71.19,334.375,334.13174243599997,5,2,3,2,3,1,5,25,43,0,0,4,3,0,1,1,0,1,2,0,0,0.2,13.887517099278615,8.380645273565914,6.145372365259077,4.386941469258907,3.231360416935716,8.380645273565914,6.145372365259077,4.386941469258907,3.231360416935716,-3.08,15.447842547194364,6.089995386939522,2.6740176732488576,5.316788604006331,23.467345502763482,15.95222176079788,0.0,29.265998990082444,42.46456947923127,0.0,22.160304418626513,5.687386274683562,0.0,0.0,14.325937321943693,0.0,4.9839785209472085,0.0,19.765380445542647,11.923670568519249,53.591472462625255,11.257379486545458,28.46679622406797,15.037630078753589,4.794537184071822,4.794537184071822,0.0,0.0,25.12283840507545,36.24974138846945,16.46637642377805,29.972469348667946,0.0,0.0,5.9071797293515065,0.0,5.9693052879518484,20,0,0,0,0,0,0,0,2,3,0,25,5,2,0,13,8,3,8,5,2,2,0,0,3,3,1,0,10,8,0,0,0,1,2,1,0,0,0,6,3
27613,P49841,3.17,C1CCC(C1)N2C(=CC(=N2)NC3=NC=CC(=C3)C#N)C4CCN(CC4)C5COC5,3.5866800000000016,110.12170000000003,171.22289566922026,79.0,392.5070000000003,392.232459516,7,1,5,1,7,0,7,29,57,0,0,5,2,3,3,2,2,2,0,1,1,0.5909090909090909,16.75683596415651,10.843703545150092,8.505377522628441,6.665056688811236,4.910292580422715,10.843703545150092,8.505377522628441,6.665056688811236,4.910292580422715,-2.43,18.589261338033907,8.131411153473744,3.871994624889972,5.316788604006331,52.00949056524286,4.736862953800049,11.331112867530761,61.74205609941089,24.395944776997904,0.0,0.0,11.635725555670055,0.0,0.0,4.736862953800049,5.2618915547384875,19.66437299524391,0.0,56.52651744201337,31.62006534485732,35.65332426354336,6.069221312792274,11.635725555670055,10.053651557806381,9.581712665995665,4.9839785209472085,10.360573363039522,0.0,12.841643245852019,50.905533440452395,23.87504468108454,36.930118391811035,5.817862777835027,5.817862777835027,0.0,0.0,0.0,22,0,0,0,0,0,0,2,4,0,1,29,6,0,1,21,5,5,8,7,1,1,0,0,1,2,0,0,17,9,0,0,1,2,2,0,0,0,0,0,0
